
B. F. Kingsley
B. Flores
B. Graham
B. H. Hadra
B. Hadra
B. K. Hassham
B. M. Swearingen
B. M. Worhsam
B. M. Worsham
B. Malbon
B. Mussina
B. P. Anderson
B. P. Hopkins
B. T. Crumly
B. Weller
B. Wellis
B.D. Smith
B.F. Jones
B.I. Yule
B.M. (W?) Pope
B.M. Worsham
B.O. Jones
B.W. King
Ben F Jones
Ben F. Jones
Ben Flores
Ben Jones
Ben P Jones
Berger
Bib & McLaughlin
Bibb
Bibb & McLaughlin
Blank
Bragg
Bragg & Lowry
Braunning
Brenizer
Bruford Weller
Buford Neller
Buford Weler
Buford Weller
Buford Welles
Buford Wells
Burt Walker McKinley
C A Eckhart
C A Mathews
C A Matthews
C A Matthres
C A Unsmock
C A mathews
C B Wekker
C B Weller
C B Welles
C B Wellwe
C Black
C Buford Weller
C C Black
C C Gates
C D Kinney D C
C E Jumber
C F Keyes
C H  Brownlee
C H Brownlee
C H Brownler
C H Matthews
C J Arrington
C M Hendricks
C Mathews
C Miller
C N Patterson
C O Terrell
C R Hackohurry
C R Miller
C S Gates
C W LeGrand (Hempstead)
C Weller
C. A. Mathews
C. A. Worthington
C. Aranson
C. B. Holt
C. B. Neale
C. Baker
C. C. Smith
C. C. Weller
C. D. Smith
C. E.  Fisher
C. E. Fischer
C. E. Fisher
C. E. Lowry
C. F. Darnall
C. F. Stockinger
C. H. Bournlee
C. H. Brownlee
C. H. Radkey
C. H. Wilkson
C. L. Powers
C. L. Whitfeld
C. Lowery
C. Lowry
C. N. Worthington
C. O. Heller
C. O. Miller
C. O. WEller
C. O. Wellen
C. O. Weller
C. O. Wellon
C. R. Wallace
C. S. Simpson
C. T. Hairston
C. V. Weller
C. W. Lee Grand
C. W. Worthington
C. Weehler
C. Weller
C. Wells
C. Williamson
C.A. Matthews
C.A. Spirr
C.B. Rains
C.B. Weller
C.C. Weller
C.F. Darnell
C.H.D. Budnitz
C.L. Geyer
C.O. Miller
C.O. Weller
C.O.Weller
C.S. Woods
C.S.Darnall
C.T. Karr
C.W. ----heart (?)
C.W. Trushears
C.W. Weller
CA Matthews
Calvin Hartwll
Capt P .E. Shannnon USA
Capt P. E. Shannnon USA
Capt R E Shannon
Capt Shannon
Capt. R E Shannon
Carmen Gavilian
Ch. F. Race
Cha E. Hans (?)
Cha. J. Fisher J. P.
Cha. Linch
Cha. Lowry
Charles Lowry
Chas B Buck
Chas. Darnall
Chas. J. Fisher
Chas. J. Fisher J.P.
Chas. Lowrey
Chas. Lowry
Clarence Neller
Clarence Weller
Clarence Welles
Clarence Wells
Clarence Wellwe
Clark Campbell
Cor. L Milburn
Coron: Purnell
D B Williamson
D E McCaleb
D McLaughlin
D. C. Lewright
D. Castleberry
D. D. Henderson
D. Du. Pre.
D. Dupree
D. E. Hudson
D. E. Mussina
D. F. Stuart
D. H. Armstrong
D. H. Huffaker
D. H. P. Rhodes
D. Lowery
D. M. Reagan
D. M. Reagen
D. Richmond
D. W. C. Baker
D. White
D.D. Bringle
D.H. Galloway
D.J. (J.D.?) Moore
D.L. Burg
D.R. Wallace
D.W. Gorton
DB Trexey
Denton
Douglas Hagen
Douglas Larger
Dr Bennett
Dr Beverly
Dr Black
Dr Bocaner
Dr C Weller
Dr De Steger
Dr G Wooten
Dr GIll
Dr Garcia
Dr Gill
Dr Granberry
Dr Greer
Dr Hill
Dr Holtzclaw
Dr Joe Gilbert
Dr Joe WOoten
Dr Jones
Dr Lightfoot
Dr Litten
Dr Litter
Dr Loving
Dr Pettway
Dr R shipp
Dr Radkey
Dr Ratkey
Dr Shipp
Dr Stephen
Dr Stroberg
Dr W E Watt
Dr Weller
Dr Woolsey
Dr Wooten
Dr gill
Dr. A. Hardin
Dr. Allen Head
Dr. Armstrong
Dr. B Wells
Dr. Baumont
Dr. Berry
Dr. Bibb by Koester
Dr. Carhart
Dr. Crawford
Dr. Duffau
Dr. Field
Dr. G. F. Weisselberg
Dr. G. Weeton
Dr. Garcia
Dr. Gill
Dr. Granberry
Dr. Gregg
Dr. Gullette
Dr. Hottzclaw (Buda)
Dr. Howze
Dr. Hudson
Dr. Joe Gilbert
Dr. Joe Wooten
Dr. Johnson
Dr. Jones
Dr. Jones & Morris
Dr. Kimball
Dr. Kirk
Dr. L. Burg
Dr. Lacy
Dr. Litten
Dr. Loving
Dr. Mathews
Dr. McLaughlin
Dr. Murray
Dr. Mussina
Dr. Neal Watt
Dr. Ralph Cland
Dr. Raney
Dr. Roos (Ross?)
Dr. Rulestone/M. J. Chanter
Dr. Shipp
Dr. Streberg
Dr. Stroburg
Dr. Taylor & Rogers
Dr. Thorp
Dr. Watt
Dr. Weber
Dr. Weller
Dr. Wickline
Dr. Williamson ( Mendoza )
Dr. Worsham
Drs Bragg & Lowry
Drs Watt & Watt
Drs. Gasser & Graves
Drs. Watt and Watt
Dunham & Lovelace
E B Bailey
E B Bledsoe
E B Taylor
E G Mathis
E Kreuger
E Krnegen
E Krueger
E Kruger
E L Appersen
E Murrina
E Mussina
E Samaripa
E Scott
E Smith
E W Abner
E W D Aliner
E W D Alison
E W Stromberg (Taylor)
E W Watkins
E. B. Kansy
E. B. Ramsey
E. Dunlap (?)
E. E. Davis
E. F. Beall
E. F. Cook
E. F. Duke
E. F. Gazley
E. H. Gray
E. Hadra
E. Hamilton
E. Hertberg
E. J. Adams
E. J. R
E. Krueger
E. Kruger
E. M. Beognund [?]
E. Musina
E. Musinna
E. Mussena
E. Mussina
E. Mussinia
E. Mussinna
E. Mussisimia
E. N. D. Abner
E. P. Benton
E. P. Gazley
E. P. Murchison
E. S. Gayler
E. T. Gazley
E. T. Ghazley
E. T. Terrel
E. V. Hamilton
E. V. Hamiltson
E. V. Hamitlon
E. V> Hamilton
E. W. D. Abner
E. W. D. abner
E. W. Davis
E. Z. Schmucke
E. __ Hamilton
E. de Stuyer
E.B Bailey
E.B. Auler
E.B. Bailey
E.B. Black
E.D. Mabry
E.E. Davis
E.H. Gray
E.H. Kipentts (?)
E.J. Dorr
E.P. Broe
E.P. Hall
E.R. Rayme
E.V. Hamilton
E.W. Davis
E.W. Hamilton
E.W. Harris
E.W.D Abner
E.W.D. Abner
Earnest Stevens
Eckhardt
Edgar G Mathis
Edgar G mathis
Edgar Mathis
Edgar Smith
Edgar W Loomis
Edw H Merrick
Edward B Bailey
Edward J. Scully
Edward Tomlison
Ekhardt
Elbert Dunlop
Ethel C Heard
Everett V. Hamilton
F
F . J. Bennett
F A Linder
F A Manwell
F A Maxwell
F A Morrell
F B Scott
F C Gregg
F C Hersten
F E Hudson
F F Gullette
F F Kirby
F G Gregg
F H Kirk
F H Koch
F J Bennett
F L Griffith
F L McLaughlin
F Litten
F Litter
F M McLaughlin
F M McLaughling
F McLaughlin
F N Vnorez
F O Calamary
F O Calaway
F O Maxwell
F P M Langlin
F P Mc Laughlin
F P McLanglin
F P McLaughin
F P McLaughlin
F P McLaughline
F P McLaughling
F P McLauglin
F P. McLaughlin
F R Pothmay
F S Griffith
F T Scott
F W McLaughlin
F W McLonghlin
F. (?) Sinclare
F. A. Maxwell
F. A. Young
F. B. Bradfield
F. B. Pettaway
F. B. Wheeler
F. C. Collins
F. C. Hersten
F. C. McLaughlin
F. Dear
F. Degener
F. E. Collins
F. E. Daniel
F. F. Griffith
F. Gregg
F. J. Bennet
F. J. Bennett
F. J. Burnett
F. J. Burns
F. J. McKinley
F. Kifer
F. Knight
F. L. Griffith
F. L. Lightfoot
F. L. McLaughlin
F. LItten
F. Litten
F. M. McLaughin
F. M. McLaughlin
F. M. Ross
F. M. Yett
F. Mc Laughlin
F. McLaughin
F. McLaughlin
F. McLaughlin & Johnson
F. McLaughline
F. McLaughling
F. McLauglin
F. O. Maxwell
F. P. McLaughin
F. P. McLaughlin
F. Paschal
F. Pashal
F. R. Martin
F. R. Pettway
F. R. Ross
F. S. White
F. Sterzing
F. Tegener
F. W. McLaughlin
F. W. Raymond
F. W. Webster
F.A. Wood
F.D. Garrett
F.E. Gran?
F.J. Bennett
F.L. Griffith
F.L.Griffith
F.Litten
F.M. Lee
F.M. Pettinger
F.McLaughlin
F.McLauglin
F.O Calaway
F.O Calloway
F.O. Calamay
F.O. Calaway
F.P. McLaughlin
F.P. McLaughline
F.P. McLauglin
F.R. Martin
F.R. Pettaway
F.R. Roos
F.R.Pettaway
F.W. McLaughlin
F.W.Stalnaker
Fannie Leake
Fanny Leak
Fanny Leake
Fell Funkham
Fisher & Bragg
Frank Allen
Frank C Gregg
Frank Gregg
Frank H. Litten
Frank Litten
Frank Litton
Frank Luther
Frank M. Roos
Frank McLaughin
Frank McLaughlin
Frank McLauglin
Frank R. Ross
Frank Rainey
Frank Ross
Frank V. Litten
Fudge Smith
G A Wooten
G B Granberry
G B Klene
G Brydson
G F Flinn
G H GIlbert
G H Gilbert
G H Mendell J.P.
G H Wooten
G L Davidson
G M Dechart
G M Decherd
G M Dochard
G M Kuenhayr N O
G R Howard
G S Cormer
G W GIlbert
G W Herbeckle
G W Mendell (J.P.)
G W Mendell J P
G W Mendell J of P
G W Mendell J. P.
G W Mendell J.P.
G W Mondall
G W Mondell
G W Mondell J P
G W Mondell JP
G W Wendell
G W Wooten
G Weston
G Wooten
G.  E. Routh
G. B. Neale
G. Buren
G. C. Routh
G. D. Williams
G. E. Routh
G. E. Rouths
G. E. Routhu
G. E. Ruth
G. F. McKinley
G. F. Weisselberg
G. F.Weisselberg
G. G. Feldon
G. G. Ponton
G. G. Weisselberg
G. H. Martin
G. H. WOoten
G. H. Wooten
G. Hartmann
G. J. McFarland
G. K. Long
G. M. Dechard
G. Mussina
G. N. Beaumont
G. N. Beaumont (not practicing)
G. N. Worthington
G. P  Weisselberg
G. P. Hachenberg
G. P. Weisselberg
G. Statton
G. T. Weisselberg
G. W. Barker
G. W. Chrishain
G. W. Lavender
G. W. Levendor
G. W. Mendell J. P.
G. W. Wooten
G. Weisselberg
G. Wooten
G.E. Routh
G.E.Routh
G.F.Weisselberg
G.H Wooten
G.H. Gilbert
G.H. Gilbery
G.H. Gooten
G.H. Wooten
G.L Porter
G.M. Decker
G.S. Bailey
G.W. Mandell
G.W. Mendell
G.W. Mendell J.P.
G.W. Mordell
G.W. Wooten
Gasser & Frank McLaughlin
Gasser & McLaughlin
Geo Calhoun J.P.
Geo M Decherd
Geo M Deckerd
Geo M Docherd
Geo M Dochert
Geo Mondell
Geo Mondell J P
Geo W Mendell
Geo W Mendell J of P
Geo W Mendell J.P.
Geo W Wendell
Geo. Caelwnn
Geo. Calhoun
Geo. Calhoun J. C.
Geo. Calhoun J. P.
Geo. Calhoun J.P.
Geo. Gilbert
Geo. L. Porter
Geo. M. Decherd
Geo. M. Deckherd
Geo. P. Stokes
Geo. T. Taylor
Geo. W. Christian
Geo. W. Cross
Geo. W. Lanrida (?)
Geo. W. Lanruden (??)
Geo. W. Larndon (?)
Geo. Wooten
George M Dechman
Gomer Hill
Goodall W Wooten
Goodall Wooten
Grady Shytler
Granberry
Graves
Graves & Uhangen
Gullette
H B Black
H B Granberry
H B Granbery
H B Granbury
H B Granverry
H C Black
H C Morrow
H F Gullette
H F Sterzing
H H Olson (Jackson Kansas)
H Hill
H M Bush
H T Irwin
H. A. Hughes
H. A. W. Leneker
H. A.. W. Leneker
H. B. Bill
H. B. Eldridge
H. B. Granberry
H. B. Granburg
H. B. Granbury
H. B. Greenberry
H. B. Greenburg
H. B. Hadra
H. B. Hill
H. B. Young
H. Baunag
H. Baunage
H. Baunnage
H. Burg
H. C. Johnson
H. C. Marrow
H. C. Morrow
H. C. Warren
H. D. Gress
H. Dorset
H. E. Fisher
H. E. Hudson
H. F. Blailock
H. F. Fisher
H. Fisher
H. G. Granbury
H. Griffith
H. Haigler
H. Horn
H. K. Keste
H. L.
H. L. Hillgartner
H. L. R. Bibb
H. Morrow
H. N. Granbury
H. N. Worthington
H. P. Luckett
H. R. Allen
H. R. L. Bibb
H. S. Snead
H. Smith
H.B Granberry
H.B Granbery
H.B. Granberry
H.B. Granbery
H.B. Granbury
H.B. Hill
H.Burg
H.C. Morrow
H.D. Barnitz
H.D. Barnowitz
H.E. Stephenson
H.E. Stevenson
H.F. Sterzing
H.F.Sterzing
H.L. Griffin
H.L. Hillgardner
H.M. Lanham
H.S. Selenan
Haden & Wooten
Haigler & Harper
Handen Allison
Hardy Lynch
Hartman
Hattie Holder
Health Physician Cambel
Heb. Hun (?)
Helen Jenter
Herff
Hill
Holzgrew (Buda)
Homer
Homer Gill
Homer HIll
Homer Hill
Homer Hkill
Homr Hill
Hon. Major L. M. Crocker
Hon. Major T. B. Wheeler
Horner HIll
Hospital
Howard B. Granberry
Hudson
I J Bennett
Illegible
J .J. Walker
J A Hrobery
J A Intesh (San Antonio)
J A Stroberg
J A Strobert
J A Stroburg
J A Thomas
J B Hunter
J C A Eckhardt
J C A Eckhart
J C Cagle
J C Eckhard
J C Thomas
J D Crawford
J E Gullette
J E Henze
J E Honze
J E Howse
J E Howze
J Eckhard
J F Dean MD
J F Flinn
J F GUllett
J F Gillette
J F Guellett
J F Gulett
J F Gullett
J F Gullette
J F Landers
J F. Gullett
J G Bryson
J G Stevens
J G Thomas
J Gordon Brydson
J Gordon Bryson
J Guellett
J Gullette
J H Gullette
J H Stephens
J H Stevens
J L Denson
J M Dearer
J M F GIll
J M F Gill
J M Gill
J M Loring
J M Loving
J M McLaughlin
J M P GIll
J M P Gill
J M Ray
J M Witt
J McLaughlin
J O Thomas
J P Dean
J P GIllette
J P Guellett
J P Gullete
J P. Weisselberg
J R DeSteger
J R Martin
J R Pettway
J R Stirgam
J S Wooten
J T Gullete
J W Bradfield
J W Crawford
J W F Gill
J W Forbett
J W Gibson
J W McDonnald
J W McLanghlin
J W McLaughlin
J W Mendell J of P
J W Stevens
J W Weston
J W Wooten
J.  Duffau
J.  N. Litten
J.  W. McLaughlin
J. ?. Brunet
J. A Currester
J. A Dvis
J. A Nurrtugh
J. A. Black
J. A. Davis
J. A. Debrilll
J. A. Hollaway
J. A. Rumaid
J. A. Steward
J. A. Stewart
J. A. Stuard J. C.
J. A. Stuart
J. A. Stuart J.P.
J. B. Britt
J. B. Jones Adj Gen.
J. B. Massie
J. B. Wheeler
J. Baummage
J. Brannagle
J. Bransniggle
J. C. Botee
J. C. Carpenter
J. C. Cummings
J. C. DeGress
J. C. Egan
J. C. Garret
J. C. Hill
J. C. Lewright
J. C. Smith
J. C. Stovall
J. Cummings
J. D. Beck
J. D. Fields
J. D. N. Wooten
J. D. Sewright
J. Duffau
J. E. Bealle
J. E. Begner
J. E. Shelton
J. F.
J. F. .McKinley
J. F. Bennett
J. F. Dean
J. F. Doss
J. F. Gullitt
J. F. McGee
J. F. McKenley
J. F. McKinley
J. F. McKinly
J. F. McKinney
J. F. McLaughlin
J. F. McLinely
J. F. Mkinley
J. F. Weisselberg
J. F.McKinley
J. Farbelt
J. Friedrich coroner
J. G. Baxter
J. G. Boyd
J. G. Gasser
J. Given
J. Griffith
J. H. Bragg
J. H. Gibson
J. H. Haigler
J. H. McCaleb
J. H. McLaughlin
J. H. Morrison
J. H. Stevens
J. H. Stevenson
J. H. Wooten
J. H. stevens
J. J. Bennett
J. J. Bruurth
J. J. Cook
J. J. Gasser
J. J. Glaser
J. J. Jones
J. J. Litten
J. J.Gasser
J. L. Dean
J. L. Griffith
J. L. Huggins
J. L. Huppings
J. L. Litten
J. L. McKinley
J. Love
J. Loving
J. M . Litten
J. M .Litten
J. M Litten
J. M. Conrad
J. M. Daniel
J. M. Douglas
J. M. French
J. M. Hunt
J. M. L:itten
J. M. Litten
J. M. LittenBlank
J. M. Loving
J. M. McKnight
J. M. McLaughlin
J. M. McLauglin
J. M. Stalnaker
J. M. Tlitten
J. Mathews
J. McKinley
J. McLaughlin
J. McLaughlin & Swearingen
J. McLauglin
J. N. Bowden
J. N. Stalnaker
J. N. Tarbett
J. O. Lewright
J. P. Cleaver
J. P. Early
J. P. Hollam
J. P. McKinney
J. P. Sessions
J. P. Weisselberg
J. Preston
J. R. Hunter
J. R. Woods
J. S. Brownlee
J. S. Dorsed
J. S. Dorset
J. S. Dorsett
J. S. McKinley
J. S. Raymond
J. S. Shaw
J. S. Smith
J. S. Steele
J. S. Sturt
J. S. Wooten
J. T. Alexander
J. T. J. Walker
J. T. McKinley
J. T. Scott
J. T. Walker
J. T. Wilson
J. Thomas
J. Townsend
J. W. Bradfield
J. W. Burt
J. W. Gibson
J. W. Litten
J. W. Mathew
J. W. Mathews
J. W. Mc Laughlin
J. W. McLAughlin
J. W. McLaughin
J. W. McLaughlin
J. W. McLaughlin & Bibb
J. W. McLauglin
J. W. Moore
J. W. Percy
J. W. Pierson
J. W. Stalmaker
J. W. Stalnaker
J. W. mathews
J. W. stalnaker
J. W.McLaughlin
J. Wm. McLaughlin
J. Wright & Watkins
J. van Gesken
J.A. Gibson
J.A. Jackson
J.A. Str?????
J.A. Stroberg
J.A. Stroking
J.A.Stroberg
J.B. Cummings
J.B. Horne
J.D. Fields
J.D. Moore
J.E.  Howze
J.E. Honze
J.E. Howze
J.E. Routh
J.F. Dean
J.F. Gillette
J.F. Gullette
J.F.Dean
J.G. Dean
J.G. Gillette
J.H. Reuss
J.H. Rines
J.H. Snead (?)
J.H. Stevens
J.H. Wooten
J.J. Banters
J.J. Gasser
J.J. Muller
J.M. Litten
J.M. Loving
J.M. McLaughlin
J.M. Stevens
J.M.F Gill
J.M.F. Gill
J.M.G Gill
J.P. Sessions
J.R. Margon
J.R. Williamson
J.T. Bernard
J.T. Moore
J.T. Willhite
J.T. Williams
J.T.J Walker
J.W. Bradfield
J.W. Carbert (?)
J.W. Carhart
J.W. Ellis
J.W. Gibson
J.W. Hamilton
J.W. Howze
J.W. Loving
J.W. Mathews
J.W. McLaughlin
J.W. Oxford
J.W. Stalnaker
J.W. Stalnaler
J.W. Wall (San Marcos)
J.W. Willhite
J.W.Carhart
J.W.Stalnaker
J.w. McLaughlin
Ja. Wilbert
Jake Smith
Jame Loving
James A. Hill
James Gould
James H. Gibson
James Loving
James Loving (?)
James M Loving
James M. Loving
James McLaughlin
James Neill
James Niell
James Pickett
James R. Woods
James Smith Co. judge
Jas
Jas Loving
Jas M Loving
Jas McLaughlin
Jas. Cleaver
Jas. Loving
Jas. M. Loriney
Jas. M. Loving
Jim Loving
Jn. P. Lehde
Jno D Blake Maryland
Jno F. McKinney
Jno.  F. McKinney
Jno. F. McKinney
Jno. McLaughlin
Jo .E. Howze
Jo. McKinley
Jo. Whrit
Joe  S Wooten
Joe C A Eckhardt
Joe C A Eckharett
Joe C A Erkhardt
Joe C Eckhardt
Joe C.A. Eckhardt
Joe C.A.E. Eckhart
Joe E. Eckhardt
Joe Eckhardt
Joe Eckharett
Joe Ekhardt
Joe GIlbert
Joe Gibert (Gilbert?)
Joe Gibler (Joe Gilbert?)
Joe Gilber
Joe Gilbert
Joe S
Joe S WOoten
Joe S Wooten
Joe S. Wooten
Joe WOoten
Joe Wilbert
Joe Wooren
Joe Wooten
Joe Wooton
Joe. H. Wooten
John A. Black
John D. Field
John D. Fields
John D. J. Walker
John F Kelley
John F. J. Walker
John H. Foster
John Hatten
John J. J. Walker
John Luston
John M. Furman
John McCelery
John Preston
John T Moore
John T. J. Walker
John T. Walker
John W. Bradfield
Jos. L Cooper
Joseph Gilbert
Judge Johnson
Judge Smith
Julia M. Bass
K. Kruger
K. N. Price
K.M. Wickline
Katie Holder
Krueger
Kuhn
L B Bibb
L B Coepemond
L E Hembert
L E McAdams
L H Kirk
L J Bennett
L J Manhoff
L L Brown
L L Lacey
L L Lacy
L L Levy
L S Griffin
L Stonkheff
L T Scott
L W Cork
L W Kirk
L. B. Johnson
L. B. Johnston
L. B. Neale
L. Burg
L. C. Smith
L. D. Hill
L. Elliott
L. G. Graham
L. G. Haynie
L. H. Kirk
L. L. Lacy
L. M. Powers
L. N. Clark
L. N. Hollis
L. S. Rayfield
L.B. Bibb
L.B. Bible (Bibb in City Dir.)
L.F. Layton
L.H. Kirk
L.H.Kirk
L.K. Kirk
L.L Larey
L.L. Lacey
L.L. Lacy
L.L. Malone
L.M. Kirk
L.M. Paness (?)
L.P. Black
L.T. Rogan
L.V. Weaver
LaGrippe
Lacy
Lankford
Leaket & Graham
Leon Lusk J.P.
Lewis K. Kirk
Lewis Kirk
Lewright
Litten
Litten & Routh
Louis Drysant
Louis H Kirk
Loving
Lowry & Brinzner
Ludlow Calhoun
Lyle M. Talbot
M & C
M . A. Taylor
M A. Taylor
M B Gibson
M C Graves
M D Moore
M Decherd
M F Kreisle
M H Beemer
M M Carnick
M M Johnson
M M Johnson Cor
M M Johnson J.P.
M Neal Watt
M R Hester (Houston TX)
M S Baker
M W Bissell
M. A.  Taylor
M. A. Litten
M. A. Major
M. A. Morris
M. A. Taylor
M. A. TaylorBlank
M. A. Ttaylor
M. A. Tyler
M. A. Tylor
M. A. taylor
M. A.Taylor
M. D. Raiford
M. G. Kreisle
M. Gown & Burt
M. H. Taylor
M. Holiday
M. Holliday
M. J. Mathews
M. Johnson
M. M. Johnson
M. M. Johnson (Cor)
M. M. Smith
M. M. Swearingen
M. M. Walker
M. M. johnson
M. McLaughlin
M. Outtan
M. R. Swearingen
M. T. Emanuel
M. W. Laughlin
M.A. Taylor
M.D. Gordon
M.F. Kreise
M.F. Kreisle
M.F. Krisle
M.H. Borener
M.L. Graves
M.L. Moore
M.M. Johnson
M.M. Johnson Corona
M.M. McRee
M.M. Smith
M.M.Smith
M[ajor] J. DeGress
Madge Ash
Major Crooker
Major J. DeGress
Manning & McLaughlin
Margaret H Clark
Margaret Holliday
Mat Johnson
Mat M. Smith
Mat Smith
Mat. M. Johnson
Mat. Smith
Mathew F Kreisle
Mathews
Mathews & Smith
Matt M. Smith
Matt Smith
Matt. M. Johnson
Matt. M. SMith
Matt. M. Smith
Matt. Smith
Matthews F Kreisle
Maxwell
McCalahan
McKinley
McKinley & Neale
McLaughlin
McLaughlin & Bibb
McLaughlin & Swearingen
Mendell J P
Moore
Morris & Bennet
Morris & Bennett
Morris & Bibb
Morris J. Bennett
Morris McLaughlin
Morrow
Mrs A Kennedy (midwife)
Mrs A Kriemke
Mrs. A. Kruemechke
Mrs. Anna Peterson
Murray
N D Brenizer
N E M
N J Bremses
N O Brenizer
N O Brenser
N O Brenzier
N W Lentah
N. A. Denton
N. C. Shelton
N. C. Watt
N. Chanlin
N. H. Worthington
N. J. Mathews
N. L. Graves
N. N. Worthington
N. O. Breenizer
N. O. Bremiser
N. O. Brenizer
N. O. Brinizer
N. O. Brinzer
N. R. Barts
N. R. Lane
N. W. Spring
N.O Brenizer
N.O. Brenizer
Neal Watt
None
O H Radkey
O L Norsworthy (Houston)
O L Slater
O M Struly
O. A. Sterf
O. C. SMith
O. Hartman
O. Hartmann
O. M. Brown
O. R. Grutz
O. V. Brinizer
O. W. Eller
O.C. Smith
O.M. Davis
Oakwood
Oakwood Annex
P E Mears
P F McLaughlin
P L Cruse (Houston TX)
P M McLaughlin
P. A. Spain
P. C. Stovall
P. D. Smith
P. F. Weisselberg
P. G. Weisseberg
P. G. Weisselberg
P. J. Brackenrige
P. M. Wilson
P. O. Cluff
P. P. Cluff
P. P. Cluft
P. P. Clutt
P. P. Weisselberg
P. P.Cluff
P. Weisselberg
P.L. Buthrick
P.M Harrell
P.P. Barbour
P.P. Cluff
P.P. McLaughlin
Paul B Roen
Phil Barbour
Phil Barbous
Q. B. McNeale
Q. B. Neal
Q. B. Neale
Q. B. Neales
Q. C. Smith
Q. Du Pre
Q. E. Smith
Q. N. Neale
Q.B. Neale
Q.C. Smith
Quitman Kahnke (?)
R A Roberts
R A THorp
R A Thorp
R Cloud
R E Doak
R E Shannon
R F Henderson
R L Himmon
R L Ramey
R M Mickline
R M Nicklers
R M Wicklin
R M Wickline
R M Wikline
R M wickline
R M. Swearingen
R Neil Campble cor.
R S Graves
R T Ramsey
R V Munery
R V Murray
R V Murry
R W King
R W Shipp
R W Walling
